ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY,sunlight_d1,sunlight_d2,sunlight_d3,humidity_d1,humidity_d2,humidity_d3,time_of_day,sun_gt_2500,sun_lt_2500,hum_out_bounds,hum_in_bounds,hum_gt_70,hum_lt_70,arbitrage,avg_sun,avg_hum,total_sunlight,sun_time_under_2500,sun_time_over_2500
1198.75,1.6,9.5,-2.4,2830.773,83.08654,0.8061999999999898,0.004699999999957072,-0.0001999999999497959,0.002669999999994843,1.9999999992137418e-05,-2.0000000006348273e-05,4544,1,0,1,0,1,0,0.7999999999999998,3526.3314538833883,88.29363655027504,19232.6125187845,0,4338
1198.75,1.6,9.5,-2.4,2831.5837,83.08925,0.8106999999999971,0.004500000000007276,-0.0001999999999497959,0.0027100000000075397,4.0000000012696546e-05,2.0000000020559128e-05,4545,1,0,1,0,1,0,0.7999999999999998,3526.178627716674,88.29249172261328,19236.010419360417,0,4339
1200.75,1.6,9.5,-2.4,2832.3992,83.09199,0.8154999999997017,0.004799999999704596,0.00029999999969732016,0.0027399999999886404,2.99999999811007e-05,-1.0000000031595846e-05,4546,1,0,1,0,1,0,0.7999999999999998,3526.026048119639,88.29134800109962,19239.40929853637,0,4340
1200.75,1.6,9.5,-2.4,2833.2192,83.09476,0.8200000000001637,0.004500000000462023,-0.0002999999992425728,0.002769999999998163,3.000000000952241e-05,2.842170943040401e-14,4547,1,0,1,0,1,0,0.7999999999999998,3525.8737159190855,88.2902053916007,19242.809161712365,0,4341
1200.5,1.6,9.5,-2.4,2834.0442,83.09756,0.8249999999998181,0.004999999999654392,0.0004999999991923687,0.0028000000000076852,3.000000000952241e-05,0.0,4548,1,0,1,0,1,0,0.7999999999999998,3525.721632051,88.28906389997802,19246.210014888402,0,4342
1199.25,1.6,9.5,-2.4,2834.8735,83.100395,0.8293000000003303,0.004300000000512227,-0.0006999999991421646,0.002835000000004584,3.499999999689862e-05,4.9999999873762135e-06,4549,1,0,1,0,1,0,0.7999999999999998,3525.569797296703,88.28792353318681,19249.611863224476,0,4343
1198.75,1.6,9.5,-2.4,2835.7075,83.10326,0.8339999999998327,0.0046999999995023245,0.0003999999989900971,0.0028649999999998954,2.9999999995311555e-05,-5.000000001587068e-06,4550,1,0,1,0,1,0,0.7999999999999998,3525.41821252472,88.28678429707757,19253.01471236059,0,4344
1198.5,1.6,9.5,-2.4,2836.5461,83.10615,0.8386000000000422,0.004600000000209548,-9.999999929277692e-05,0.00288999999999362,2.4999999993724487e-05,-5.000000001587068e-06,4551,1,0,1,0,1,0,0.7999999999999998,3525.2668785808437,88.28564619639718,19256.41856781674,0,4345
1197.25,1.6,9.5,-2.4,2837.3894,83.10907,0.8432999999999993,0.004699999999957072,9.999999974752427e-05,0.0029200000000031423,3.000000000952241e-05,5.000000015797923e-06,4552,1,0,1,0,1,0,0.7999999999999998,3525.1157963320884,88.2845092369866,19259.82343523294,0,4346
1197.5,1.6,9.5,-2.4,2838.237,83.11203,0.8476000000000568,0.00430000000005748,-0.0003999999998995918,0.002960000000001628,3.999999999848569e-05,9.999999988963282e-06,4553,1,0,1,0,1,0,0.7999999999999998,3524.9649665568727,88.28337342687747,19263.229319769172,0,4347
1197.75,1.6,9.5,-2.4,2839.0894,83.11501,0.8523999999997613,0.004799999999704596,0.0004999999996471161,0.0029799999999937654,1.9999999992137418e-05,-2.0000000006348273e-05,4554,1,0,1,0,1,0,0.7999999999999998,3524.8143901427,88.28223876970362,19266.63622718545,0,4348
1196.25,1.6,9.5,-2.4,2839.946,83.118034,0.8566000000000713,0.004200000000309956,-0.0005999999993946403,0.003023999999996363,4.400000000259752e-05,2.40000000104601e-05,4555,1,0,1,0,1,0,0.7999999999999998,3524.6640678446006,88.28110527436347,19270.044162521765,0,4349
1196.25,1.6,9.5,-2.4,2840.8074,83.12108,0.8614000000002306,0.0048000000001593435,0.0005999999998493877,0.0030460000000118725,2.2000000015509613e-05,-2.1999999987087904e-05,4556,1,0,1,0,1,0,0.7999999999999998,3524.5140005486064,88.2799729449199,19273.453131538125,0,4350
1196.75,1.6,9.5,-2.4,2841.673,83.12415,0.8655999999996311,0.004199999999400461,-0.0006000000007588824,0.003069999999993911,2.399999998203839e-05,1.999999966528776e-06,4557,1,0,1,0,1,0,0.7999999999999998,3524.3641890083372,88.278841785871,19276.863139274526,0,4351
1196.5,1.6,9.5,-2.4,2842.5432,83.127266,0.8702000000002954,0.004600000000664295,0.00040000000126383384,0.00311600000000567,4.600000001175886e-05,2.2000000029720468e-05,4558,1,0,1,0,1,0,0.7999999999999998,3524.2146340644877,88.27771180653653,19280.274191250966,0,4352
1195.25,1.6,9.5,-2.4,2843.4177,83.1304,0.8744999999998981,0.004299999999602733,-0.0003000000010615622,0.003133999999988646,1.7999999982976078e-05,-2.800000002878278e-05,4559,1,0,1,0,1,0,0.7999999999999998,3524.065336491228,88.27658301008772,19283.68629262745,0,4353
1195.25,1.6,9.5,-2.4,2844.2969,83.13357,0.8791999999998552,0.004699999999957072,0.00040000000035433914,0.0031700000000114414,3.6000000022795575e-05,1.8000000039819497e-05,4560,1,0,1,0,1,0,0.7999999999999998,3523.916297149748,88.27545540363955,19287.099449043977,0,4354
1195.5,1.6,9.5,-2.4,2845.1802,83.136765,0.8832999999999629,0.004100000000107684,-0.0005999999998493877,0.003194999999990955,2.4999999979513632e-05,-1.1000000043281943e-05,4561,1,0,1,0,1,0,0.7999999999999998,3523.767516768961,88.27432899188952,19290.513665420545,0,4355
1194.75,1.6,9.5,-2.4,2846.068,83.13999,0.8878000000004249,0.004500000000462023,0.00040000000035433914,0.0032250000000004775,3.000000000952241e-05,5.000000030008778e-06,4562,1,0,1,0,1,0,0.7999999999999998,3523.618996164804,88.27320378062677,19293.928947157157,0,4356
1195.25,1.6,9.5,-2.4,2846.9602,83.14325,0.8921999999997752,0.004399999999350257,-0.00010000000111176632,0.003259999999997376,3.499999999689862e-05,4.9999999873762135e-06,4563,1,0,1,0,1,0,0.7999999999999998,3523.4707361305873,88.27207977673093,19297.345299533812,0,4357
1196.25,1.6,9.5,-2.4,2847.8567,83.14654,0.8964999999998327,0.00430000000005748,-9.999999929277692e-05,0.0032900000000068985,3.000000000952241e-05,-4.9999999873762135e-06,4564,1,0,1,0,1,0,0.7999999999999998,3523.322737437021,88.27095698598028,19300.76272771051,0,4358
1197.25,1.6,9.5,-2.4,2848.7576,83.14985,0.9009000000000924,0.004400000000259752,0.00010000000020227162,0.003309999999999036,1.9999999992137418e-05,-1.0000000017384991e-05,4565,1,0,1,0,1,0,0.7999999999999998,3523.17500087604,88.26983541195794,19304.181236967248,0,4359
1197.0,1.6,9.5,-2.4,2849.6628,83.1532,0.9052000000001499,0.00430000000005748,-0.00010000000020227162,0.0033499999999975216,3.999999999848569e-05,2.0000000006348273e-05,4566,1,0,1,0,1,0,0.7999999999999998,3523.0275272169915,88.26871506262316,19307.60083246403,0,4360
1196.25,1.6,9.5,-2.4,2850.5723,83.15657,0.9094999999997526,0.004299999999602733,-4.547473508864641e-13,0.00337000000000387,2.0000000006348273e-05,-1.9999999992137418e-05,4567,1,0,1,0,1,0,0.7999999999999998,3522.8803172285466,88.26759594154991,19311.02151936086,0,4361
1197.25,1.6,9.5,-2.4,2851.486,83.15997,0.9137000000000626,0.004200000000309956,-9.999999929277692e-05,0.0033999999999991815,2.9999999995311555e-05,9.999999988963282e-06,4568,1,0,1,0,1,0,0.7999999999999998,3522.733371656818,88.26647805449771,19314.44330269773,0,4362
1196.75,1.6,9.5,-2.4,2852.404,83.16341,0.91800000000012,0.00430000000005748,9.999999974752427e-05,0.003439999999997667,3.999999999848569e-05,1.0000000003174137e-05,4569,1,0,1,0,1,0,0.7999999999999998,3522.5866912691463,88.2653614094092,19317.86618763465,0,4363
1194.25,1.6,9.5,-2.4,2853.3262,83.16687,0.9221999999999753,0.0041999999998552084,-0.00010000000020227162,0.0034600000000040154,2.0000000006348273e-05,-1.9999999992137418e-05,4570,1,0,1,0,1,0,0.7999999999999998,3522.440276810326,88.26424600984467,19321.290179211606,0,4364
1195.25,1.6,9.5,-2.4,2854.2527,83.17036,0.9265000000000327,0.00430000000005748,0.00010000000020227162,0.003489999999999327,2.9999999995311555e-05,9.999999988963282e-06,4571,1,0,1,0,1,0,0.7999999999999998,3522.294129046369,88.26313186154856,19324.71528258861,0,4365
1195.75,1.6,9.5,-2.4,2855.1833,83.173874,0.9306000000001404,0.004100000000107684,-0.0001999999999497959,0.0035139999999955762,2.3999999996249244e-05,-5.999999999062311e-06,4572,1,0,1,0,1,0,0.7999999999999998,3522.1482486988843,88.26201896894818,19328.14150268566,0,4366
1195.75,1.6,9.5,-2.4,2856.1182,83.17742,0.9348999999997432,0.004299999999602733,0.00019999999949504854,0.003546000000000049,3.2000000004472895e-05,8.000000008223651e-06,4573,1,0,1,0,1,0,0.7999999999999998,3522.0026365325753,88.260907338216,19331.568844662754,0,4367
1195.5,1.6,9.5,-2.4,2857.0571,83.181,0.9389000000001033,0.00400000000036016,-0.0002999999992425728,0.0035799999999994725,3.399999999942338e-05,1.9999999949504854e-06,4574,1,0,1,0,1,0,0.7999999999999998,3521.8572932459015,88.25979697595628,19334.99731331989,0,4368
1195.25,1.6,9.5,-2.4,2858.0002,83.18461,0.9430999999999585,0.0041999999998552084,0.00019999999949504854,0.003610000000008995,3.000000000952241e-05,-3.999999989900971e-06,4575,1,0,1,0,1,0,0.7999999999999998,3521.71221958042,88.25868788789336,19338.426913697076,0,4369
1194.25,1.6,9.5,-2.4,2858.9475,83.18824,0.9473000000002685,0.004200000000309956,4.547473508864641e-13,0.0036299999999869215,1.9999999977926564e-05,-1.0000000031595846e-05,4576,1,0,1,0,1,0,0.7999999999999998,3521.5674162770374,88.25758007756173,19341.857650834307,0,4370
1194.5,1.6,9.5,-2.4,2859.899,83.1919,0.9514999999996689,0.004199999999400461,-9.094947017729282e-13,0.0036600000000106547,3.0000000023733264e-05,1.00000000458067e-05,4577,1,0,1,0,1,0,0.7999999999999998,3521.422884076016,88.25647355067714,19345.28952977158,0,4371
1194.25,1.6,9.5,-2.4,2860.8545,83.19559,0.9555000000000291,0.00400000000036016,-0.0001999999990403012,0.0036899999999917554,2.99999999811007e-05,-4.263256414560601e-14,4578,1,0,1,0,1,0,0.7999999999999998,3521.2786236732913,88.25536831295042,19348.7225553089,0,4372
1194.5,1.6,9.5,-2.4,2861.814,83.19931,0.9594999999999345,0.0039999999999054126,-4.547473508864641e-13,0.003720000000001278,3.000000000952241e-05,2.842170943040401e-14,4579,1,0,1,0,1,0,0.7999999999999998,3521.134635764192,88.25426437008734,19352.15673224627,0,4373
1192.75,1.6,9.5,-2.4,2862.7776,83.20305,0.9636000000000422,0.004100000000107684,0.00010000000020227162,0.003740000000007626,2.0000000006348273e-05,-1.0000000003174137e-05,4580,1,0,1,0,1,0,0.7999999999999998,3520.9909210652695,88.25316172560576,19355.592065503683,0,4374
1192.25,1.6,9.5,-2.4,2863.745,83.206825,0.9673999999999978,0.0037999999999556167,-0.0003000000001520675,0.003774999999990314,3.499999998268777e-05,1.4999999976339495e-05,4581,1,0,1,0,1,0,0.7999999999999998,3520.847480226975,88.2520603862942,19359.02855964114,0,4375
1192.25,1.6,9.5,-2.4,2864.7168,83.210625,0.9718000000002576,0.004400000000259752,0.000600000000304135,0.0037999999999982492,2.500000000793534e-05,-9.999999974752427e-06,4582,1,0,1,0,1,0,0.7999999999999998,3520.7043140301116,88.25096035675323,19362.466219938648,0,4376
1192.5,1.6,9.5,-2.4,2865.6926,83.214455,0.9757999999997082,0.003999999999450665,-0.0004000000008090865,0.0038300000000077716,3.000000000952241e-05,5.000000001587068e-06,4583,1,0,1,0,1,0,0.7999999999999998,3520.561423167539,88.24986164267015,19365.9050511962,0,4377
1193.75,1.6,9.5,-2.4,2866.672,83.218315,0.9794000000001688,0.003600000000460568,-0.0003999999989900971,0.003860000000003083,2.9999999995311555e-05,-1.4210854715202004e-14,4584,1,0,1,0,1,0,0.7999999999999998,3520.4188082442747,88.24876424972737,19369.3450577338,0,4378
1194.25,1.6,9.5,-2.4,2867.6558,83.2222,0.9837999999999738,0.004399999999805004,0.0007999999993444362,0.0038849999999968077,2.4999999993724487e-05,-5.000000001587068e-06,4585,1,0,1,0,1,0,0.7999999999999998,3520.27647003925,88.24766818251199,19372.786244831448,0,4379
1194.0,1.6,9.5,-2.4,2868.6433,83.226105,0.9875000000001819,0.0037000000002080924,-0.000699999999596912,0.003905000000003156,2.0000000006348273e-05,-4.9999999873762135e-06,4586,1,0,1,0,1,0,0.7999999999999998,3520.134409178112,88.24657344451711,19376.228616929144,0,4380
1194.0,1.6,9.5,-2.4,2869.6348,83.23005,0.9914999999996326,0.003999999999450665,0.0002999999992425728,0.003945000000001642,3.999999999848569e-05,1.9999999992137418e-05,4587,1,0,1,0,1,0,0.7999999999999998,3519.9926263513516,88.24548004359198,19379.672178826888,0,4381
1196.75,1.6,9.5,-2.4,2870.6304,83.23401,0.995600000000195,0.0041000000005624315,0.00010000000111176632,0.003959999999992192,1.499999999055035e-05,-2.500000000793534e-05,4588,1,0,1,0,1,0,0.7999999999999998,3519.8511222706475,88.24438798213117,19383.116935444676,0,4382
1196.25,1.6,9.5,-2.4,2871.6296,83.23801,0.9992000000002008,0.0036000000000058208,-0.0005000000005566108,0.0040000000000048885,4.0000000012696546e-05,2.5000000022146196e-05,4589,1,0,1,0,1,0,0.7999999999999998,3519.7098975381264,88.24329726797386,19386.562891102516,0,4383
1196.0,1.6,9.5,-2.4,2872.6328,83.24202,1.0031999999996515,0.003999999999450665,0.00039999999944484443,0.004009999999993852,9.999999988963282e-06,-3.0000000023733264e-05,4590,1,0,1,0,1,0,0.7999999999999998,3519.568952842518,88.24220790241777,19390.010050600402,0,4384
1197.25,1.6,9.5,-2.4,2873.6396,83.24607,1.006800000000112,0.003600000000460568,-0.0003999999989900971,0.004050000000006548,4.0000000012696546e-05,3.0000000023733264e-05,4591,1,0,1,0,1,0,0.7999999999999998,3519.428288784843,88.24111989329269,19393.458418258335,0,4385
1197.0,1.6,9.5,-2.4,2874.6506,83.250145,1.0109999999999673,0.0041999999998552084,0.0005999999993946403,0.004075000000000273,2.4999999993724487e-05,-1.500000001897206e-05,4592,1,0,1,0,1,0,0.7999999999999998,3519.2879060962337,88.24003324515567,19396.90799911632,0,4386
1195.75,1.6,9.5,-2.4,2875.6653,83.25424,1.0147000000001754,0.0037000000002080924,-0.0004999999996471161,0.00409499999999241,1.9999999992137418e-05,-5.000000001587068e-06,4593,1,0,1,0,1,0,0.7999999999999998,3519.1478053983456,88.23894796147148,19400.358797614354,0,4387
1194.75,1.6,9.5,-2.4,2876.6838,83.25837,1.0184999999996762,0.0037999999995008693,9.999999929277692e-05,0.00413000000000352,3.500000001110948e-05,1.500000001897206e-05,4594,1,0,1,0,1,0,0.7999999999999998,3519.0079873340587,88.23786404896626,19403.81081831243,0,4388
1193.75,1.6,9.5,-2.4,2877.706,83.26252,1.022200000000339,0.0037000000006628397,-9.999999883802957e-05,0.004149999999995657,1.9999999992137418e-05,-1.500000001897206e-05,4595,1,0,1,0,1,0,0.7999999999999998,3518.8684525239337,88.23678151109661,19407.26406565056,0,4389
1193.25,1.6,9.5,-2.4,2878.7322,83.2667,1.0261999999997897,0.003999999999450665,0.00029999999878782546,0.00418000000000518,3.000000000952241e-05,1.0000000017384991e-05,4596,1,0,1,0,1,0,0.7999999999999998,3518.7292016532524,88.23570035349141,19410.718544428742,0,4390
1192.25,1.6,9.5,-2.4,2879.762,83.270905,1.0298000000002503,0.003600000000460568,-0.0003999999989900971,0.004204999999998904,2.4999999993724487e-05,-5.000000015797923e-06,4597,1,0,1,0,1,0,0.7999999999999998,3518.5902353197043,88.23462058068725,19414.17425896697,0,4391
1194.75,1.6,9.5,-2.4,2880.7954,83.27514,1.0333999999998014,0.0035999999995510734,-9.094947017729282e-13,0.004234999999994216,2.9999999995311555e-05,5.000000001587068e-06,4598,1,0,1,0,1,0,0.7999999999999998,3518.451554120461,88.23354219830398,19417.63121358525,0,4392
1194.75,1.6,9.5,-2.4,2881.8325,83.279396,1.0371000000000095,0.0037000000002080924,0.00010000000065701897,0.00425600000001225,2.100000001803437e-05,-8.999999977277184e-06,4599,1,0,1,0,1,0,0.7999999999999998,3518.3131586739128,88.23246521,19421.089412723577,0,4393
1194.5,1.6,9.5,-2.4,2882.8735,83.28368,1.0410000000001673,0.0039000000001578883,0.0001999999999497959,0.0042839999999984,2.7999999986150215e-05,6.999999968115844e-06,4600,1,0,1,0,1,0,0.7999999999999998,3518.1750496413824,88.23138962095196,19424.548861061954,0,4394
1194.5,1.6,9.5,-2.4,2883.918,83.28799,1.044499999999971,0.003499999999803549,-0.00040000000035433914,0.0043099999999896,2.599999999119973e-05,-1.9999999949504854e-06,4601,1,0,1,0,1,0,0.7999999999999998,3518.037227596697,88.23031543589742,19428.009562800384,0,4395
1194.5,1.6,9.5,-2.4,2884.9663,83.29233,1.0482999999999265,0.0037999999999556167,0.0003000000001520675,0.004340000000013333,3.0000000023733264e-05,4.000000032533535e-06,4602,1,0,1,0,1,0,0.7999999999999998,3517.8996931783618,88.22924266043884,19431.47152249886,0,4396
1192.25,1.6,9.5,-2.4,2886.0183,83.296684,1.0520000000001346,0.0037000000002080924,-9.999999974752427e-05,0.0043539999999921974,1.3999999978864253e-05,-1.600000004486901e-05,4603,1,0,1,0,1,0,0.7999999999999998,3517.762447002606,88.22817129669852,19434.93474459739,0,4397
1190.75,1.6,9.5,-2.4,2887.0737,83.30107,1.0553999999997359,0.0033999999996012775,-0.00030000000060681487,0.00438599999999667,3.2000000004472895e-05,1.8000000025608642e-05,4604,1,0,1,0,1,0,0.7999999999999998,3517.625489619978,88.22710135070575,19438.39923317597,0,4398
1189.25,1.6,9.5,-2.4,2888.1328,83.30548,1.059099999999944,0.0037000000002080924,0.00030000000060681487,0.0044100000000071304,2.40000000104601e-05,-7.999999994012796e-06,4605,1,0,1,0,1,0,0.7999999999999998,3517.4888216456793,88.22603282674773,19441.8649926746,0,4399
1189.25,1.6,9.5,-2.4,2889.1956,83.30992,1.062800000000152,0.0037000000002080924,0.0,0.004440000000002442,2.9999999995311555e-05,5.999999984851456e-06,4606,1,0,1,0,1,0,0.7999999999999998,3517.352443694378,88.22496573041025,19445.33202753328,0,4400
1189.5,1.6,9.5,-2.4,2890.2617,83.314384,1.0661000000000058,0.0032999999998537533,-0.00040000000035433914,0.004463999999998691,2.3999999996249244e-05,-5.999999999062311e-06,4607,1,0,1,0,1,0,0.7999999999999998,3517.2163562934024,88.22390006597223,19448.800341712013,0,4401
1188.75,1.6,9.5,-2.4,2891.3315,83.31887,1.0697999999997592,0.003699999999753345,0.0003999999998995918,0.00448599999999999,2.200000000129876e-05,-1.9999999949504854e-06,4608,1,0,1,0,1,0,0.7999999999999998,3517.0805600564113,88.2228358372749,19452.269939650796,0,4402
1187.75,1.6,9.5,-2.4,2892.4048,83.32339,1.0733000000000175,0.0035000000002582965,-0.00019999999949504854,0.004519999999999413,3.399999999942338e-05,1.1999999998124622e-05,4609,1,0,1,0,1,0,0.7999999999999998,3516.9450555531453,88.22177305075923,19455.740825549634,0,4403
1189.25,1.6,9.5,-2.4,2893.4817,83.32792,1.0769000000000233,0.0036000000000058208,9.999999974752427e-05,0.0045300000000025875,1.0000000003174137e-05,-2.3999999996249244e-05,4610,1,0,1,0,1,0,0.7999999999999998,3516.809843374539,88.22071170765561,19459.21300372852,0,4404
1189.75,1.6,9.5,-2.4,2894.562,83.33248,1.0803000000000793,0.003400000000056025,-0.0001999999999497959,0.004559999999997899,2.9999999995311555e-05,1.9999999992137418e-05,4611,1,0,1,0,1,0,0.7999999999999998,3516.6749240676495,88.21965181352992,19462.68647826746,0,4405
1189.5,1.6,9.5,-2.4,2895.6458,83.337074,1.0837999999998829,0.003499999999803549,9.999999974752427e-05,0.0045939999999973224,3.399999999942338e-05,4.0000000041118255e-06,4612,1,0,1,0,1,0,0.7999999999999998,3516.540298200737,88.21859337481031,19466.16125336645,0,4406
1187.75,1.6,9.5,-2.4,2896.7332,83.34168,1.0874000000003434,0.003600000000460568,0.00010000000065701897,0.004605999999995447,1.1999999998124622e-05,-2.200000000129876e-05,4613,1,0,1,0,1,0,0.7999999999999998,3516.405966363242,88.21753639315128,19469.637333345494,0,4407
1187.5,1.6,9.5,-2.4,2897.8237,83.34632,1.0904999999997926,0.00309999999944921,-0.0005000000010113581,0.004640000000009081,3.4000000013634235e-05,2.2000000015509613e-05,4614,1,0,1,0,1,0,0.7999999999999998,3516.271929035753,88.21648087497292,19473.11472192459,0,4408
1187.75,1.6,9.5,-2.4,2898.918,83.35098,1.094300000000203,0.003800000000410364,0.000700000000961154,0.004660000000001219,1.9999999992137418e-05,-1.4000000021496817e-05,4615,1,0,1,0,1,0,0.7999999999999998,3516.1381868500866,88.21542682365684,19476.593423663737,0,4409
1186.75,1.6,9.5,-2.4,2900.0154,83.35567,1.097400000000107,0.0030999999999039574,-0.0007000000005064066,0.00468999999999653,2.9999999995311555e-05,1.0000000003174137e-05,4616,1,0,1,0,1,0,0.7999999999999998,3516.0047402859,88.21437424474767,19480.073442282937,0,4410
1187.75,1.6,9.5,-2.4,2901.1162,83.360374,1.1007999999997082,0.0033999999996012775,0.00029999999969732016,0.004703999999989605,1.3999999993075107e-05,-1.6000000002236447e-05,4617,1,0,1,0,1,0,0.7999999999999998,3515.871589887397,88.21332314032048,19483.554781862193,0,4411
1186.25,1.6,9.5,-2.4,2902.2207,83.36511,1.1044999999999163,0.0037000000002080924,0.00030000000060681487,0.004736000000008289,3.200000001868375e-05,1.8000000025608642e-05,4618,1,0,1,0,1,0,0.7999999999999998,3515.7387362632603,88.21227351634553,19487.0374468415,0,4412
1186.0,1.6,9.5,-2.4,2903.3281,83.369865,1.1074000000003252,0.002900000000408909,-0.0007999999997991836,0.004755000000002951,1.8999999994662176e-05,-1.3000000024021574e-05,4619,1,0,1,0,1,0,0.7999999999999998,3515.6061798484848,88.21122537597402,19490.521440700857,0,4413
1185.75,1.6,9.5,-2.4,2904.4392,83.37465,1.1110999999996238,0.0036999999992985977,0.0007999999988896889,0.004784999999998263,2.9999999995311555e-05,1.100000000064938e-05,4620,1,0,1,0,1,0,0.7999999999999998,3515.4739212508116,88.2101787247349,19494.00676788027,0,4414
1185.75,1.6,9.5,-2.4,2905.5535,83.379456,1.1143000000001848,0.0032000000005609763,-0.0004999999987376214,0.004806000000002086,2.1000000003823516e-05,-8.999999991488039e-06,4621,1,0,1,0,1,0,0.7999999999999998,3515.3419609692774,88.2091335662051,19497.493432219737,0,4415
1185.5,1.6,9.5,-2.4,2906.671,83.384285,1.1174999999998363,0.0031999999996514816,-9.094947017729282e-13,0.00482900000000086,2.2999999998774e-05,1.9999999949504854e-06,4622,1,0,1,0,1,0,0.7999999999999998,3515.2102995024875,88.20808990439109,19500.981437559258,0,4416
1183.75,1.6,9.5,-2.4,2907.7917,83.38914,1.1207000000003973,0.0032000000005609763,9.094947017729282e-13,0.00485499999999206,2.599999999119973e-05,2.999999992425728e-06,4623,1,0,1,0,1,0,0.7999999999999998,3515.078937348616,88.20704774394464,19504.470787738832,0,4417
1182.25,1.6,9.5,-2.4,2908.9158,83.39401,1.1240999999999985,0.0033999999996012775,0.0001999999990403012,0.004869999999996821,1.5000000004761205e-05,-1.0999999986438525e-05,4624,1,0,1,0,1,0,0.7999999999999998,3514.9478750486487,88.20600708713513,19507.96148683846,0,4418
1184.25,1.6,9.5,-2.4,2910.0432,83.39891,1.1273999999998523,0.0032999999998537533,-9.999999974752427e-05,0.004900000000006344,3.000000000952241e-05,1.5000000004761205e-05,4625,1,0,1,0,1,0,0.7999999999999998,3514.817113121487,88.20496793947254,19511.453538818143,0,4419
1182.75,1.6,9.5,-2.4,2911.1736,83.40383,1.1304000000000087,0.003000000000156433,-0.00029999999969732016,0.004919999999998481,1.9999999992137418e-05,-1.0000000017384991e-05,4626,1,0,1,0,1,0,0.7999999999999998,3514.6866520207477,88.20393030430084,19514.946947277876,0,4420
1183.25,1.6,9.5,-2.4,2912.3074,83.40878,1.1338000000000648,0.003400000000056025,0.0003999999998995918,0.004949999999993793,2.9999999995311555e-05,1.0000000003174137e-05,4627,1,0,1,0,1,0,0.7999999999999998,3514.556492286085,88.20289418712187,19518.441716297668,0,4421
1185.75,1.6,9.5,-2.4,2913.4443,83.41375,1.1368999999999687,0.0030999999999039574,-0.0003000000001520675,0.004970000000000141,2.0000000006348273e-05,-9.999999988963282e-06,4628,1,0,1,0,1,0,0.7999999999999998,3514.426634391877,88.20185959127241,19521.937849597514,0,4422
1186.25,1.6,9.5,-2.4,2914.5845,83.41875,1.1401999999998225,0.0032999999998537533,0.0001999999999497959,0.005000000000009663,3.000000000952241e-05,1.0000000003174137e-05,4629,1,0,1,0,1,0,0.7999999999999998,3514.2970788552916,88.20082652224623,19525.435351137414,0,4423
1186.25,1.6,9.5,-2.4,2915.7278,83.42376,1.1433000000001812,0.0031000000003587047,-0.00019999999949504854,0.005009999999998627,9.999999988963282e-06,-2.0000000020559128e-05,4630,1,0,1,0,1,0,0.7999999999999998,3514.1678261498596,88.19979498121356,19528.934224637367,0,4424
1186.0,1.6,9.5,-2.4,2916.874,83.428795,1.1461999999996806,0.002899999999499414,-0.0002000000008592906,0.005034999999992351,2.4999999993724487e-05,1.5000000004761205e-05,4631,1,0,1,0,1,0,0.7999999999999998,3514.0388767055265,88.19876497258204,19532.434473577378,0,4425
1186.75,1.6,9.5,-2.4,2918.0234,83.43386,1.1494000000002416,0.0032000000005609763,0.0003000000010615622,0.0050650000000018736,3.000000000952241e-05,5.000000015797923e-06,4632,1,0,1,0,1,0,0.7999999999999998,3513.9102310166195,88.19773650183467,19535.936101797444,0,4426
1188.25,1.6,9.5,-2.4,2919.176,83.43894,1.152599999999893,0.0031999999996514816,-9.094947017729282e-13,0.005080000000006635,1.5000000004761205e-05,-1.5000000004761205e-05,4633,1,0,1,0,1,0,0.7999999999999998,3513.7818895770392,88.19670957121278,19539.439113137563,0,4427
1188.75,1.6,9.5,-2.4,2920.3318,83.444046,1.1557999999999993,0.003200000000106229,4.547473508864641e-13,0.0051059999999978345,2.599999999119973e-05,1.0999999986438525e-05,4634,1,0,1,0,1,0,0.7999999999999998,3513.653852880259,88.19568418532901,19542.94351143774,0,4428
1187.25,1.6,9.5,-2.4,2921.4905,83.44918,1.1586999999999534,0.0028999999999541615,-0.0003000000001520675,0.0051339999999981956,2.800000000036107e-05,2.00000000916134e-06,4635,1,0,1,0,1,0,0.7999999999999998,3513.526121354616,88.19466034922347,19546.44930017797,0,4429
1187.25,1.6,9.5,-2.4,2922.652,83.45433,1.16150000000016,0.002800000000206637,-9.999999974752427e-05,0.005150000000000432,1.6000000002236447e-05,-1.1999999998124622e-05,4636,1,0,1,0,1,0,0.7999999999999998,3513.398695406513,88.19363806534398,19549.95648271826,0,4430
1188.25,1.6,9.5,-2.4,2923.817,83.4595,1.1649999999999636,0.003499999999803549,0.000699999999596912,0.00517000000000678,2.0000000006348273e-05,4.0000000041118255e-06,4637,1,0,1,0,1,0,0.7999999999999998,3513.271575592928,88.19261733699871,19553.4650632586,0,4431
1188.75,1.6,9.5,-2.4,2924.9846,83.4647,1.1675999999997657,0.002599999999802094,-0.0009000000000014552,0.005199999999987881,2.99999999811007e-05,9.999999974752427e-06,4638,1,0,1,0,1,0,0.7999999999999998,3513.1447622763526,88.19159816964864,19556.975044919003,0,4432
